371.019745	2.141385	0
372.609924	2.140191	0
374.200104	2.139013	0
375.790283	2.13785	0
377.380493	2.136701	0
378.970703	2.135567	0
380.560944	2.134447	0
382.151184	2.133341	0
383.741425	2.132248	0
385.331665	2.13117	0
386.921936	2.130104	0
388.512207	2.129051	0
390.102478	2.128012	0
391.69278	2.126984	0
393.283081	2.12597	0
394.873352	2.124967	0
396.463684	2.123977	0
398.053986	2.122998	0
399.644318	2.122031	0
401.234619	2.121076	0
402.824951	2.120132	0
404.415283	2.119199	0
406.005615	2.118277	0
407.595947	2.117365	0
409.186279	2.116465	0
410.776611	2.115575	0
412.366943	2.114695	0
413.957275	2.113825	0
415.547668	2.112965	0
417.138	2.112115	0
418.728333	2.111274	0
420.318665	2.110443	0
421.908997	2.109622	0
423.499329	2.108809	0
425.089661	2.108006	0
426.679993	2.107212	0
428.270325	2.106427	0
429.860657	2.10565	0
431.450989	2.104882	0
433.041321	2.104122	0
434.631653	2.103371	0
436.221924	2.102628	0
437.812195	2.101893	0
439.402527	2.101166	0
440.992828	2.100446	0
442.583099	2.099735	0
444.173401	2.099031	0
445.763672	2.098335	0
447.353912	2.097646	0
448.944153	2.096964	0
450.534424	2.09629	0
452.124664	2.095623	0
453.714844	2.094963	0
455.305084	2.094309	0
456.895264	2.093663	0
458.485504	2.093023	0
460.075623	2.09239	0
461.665833	2.091763	0
463.255951	2.091143	0
464.84613	2.090529	0
466.436218	2.089921	0
468.026367	2.08932	0
469.616455	2.088725	0
471.206543	2.088135	0
472.796631	2.087552	0
474.386658	2.086974	0
475.976715	2.086403	0
477.566742	2.085837	0
479.156738	2.085277	0
480.746735	2.084722	0
482.336731	2.084172	0
483.926666	2.083629	0
485.516602	2.08309	0
487.106537	2.082557	0
488.696442	2.082029	0
490.286285	2.081506	0
491.87616	2.080988	0
493.465973	2.080475	0
495.055817	2.079967	0
496.645599	2.079464	0
498.235352	2.078966	0
499.825104	2.078472	0
501.414856	2.077983	0
503.004547	2.077499	0
504.594238	2.07702	0
506.183899	2.076545	0
507.773499	2.076074	0
509.363098	2.075608	0
510.952698	2.075146	0
512.542236	2.074688	0
514.131714	2.074235	0
515.721252	2.073786	0
517.31073	2.073341	0
518.900208	2.0729	0
520.489624	2.072463	0
522.078979	2.072031	0
523.668335	2.071602	0
525.25769	2.071177	0
526.846985	2.070755	0
528.436218	2.070338	0
530.025513	2.069925	0
531.614685	2.069515	0
533.203857	2.069108	0
534.79303	2.068706	0
536.382141	2.068307	0
537.971191	2.067911	0
539.560242	2.067519	0
541.149292	2.067131	0
542.73822	2.066746	0
544.327209	2.066364	0
545.916077	2.065986	0
547.505005	2.065611	0
549.093811	2.065239	0
550.682617	2.06487	0
552.271362	2.064505	0
553.860107	2.064142	0
555.448792	2.063783	0
557.037476	2.063427	0
558.626038	2.063074	0
560.2146	2.062724	0
561.803162	2.062377	0
563.391663	2.062033	0
564.980103	2.061692	0
566.568481	2.061353	0
568.15686	2.061018	0
569.745239	2.060685	0
571.333496	2.060355	0
572.921753	2.060028	0
574.509949	2.059704	0
576.098145	2.059382	0
577.686218	2.059063	0
579.274292	2.058746	0
580.862366	2.058432	0
582.450317	2.058121	0
584.038269	2.057812	0
585.62616	2.057506	0
587.213989	2.057202	0
588.801819	2.056901	0
590.389526	2.056602	0
591.977295	2.056306	0
593.564941	2.056012	0
595.152527	2.05572	0
596.740112	2.055431	0
598.327637	2.055144	0
599.9151	2.054859	0
601.502502	2.054576	0
603.089844	2.054296	0
604.677185	2.054018	0
606.264465	2.053742	0
607.851685	2.053468	0
609.438843	2.053197	0
611.02594	2.052927	0
612.612976	2.05266	0
614.199951	2.052395	0
615.786926	2.052132	0
617.373779	2.051871	0
618.960632	2.051611	0
620.547424	2.051354	0
622.134155	2.051099	0
623.720825	2.050846	0
625.307434	2.050595	0
626.893982	2.050345	0
628.480469	2.050098	0
630.066956	2.049852	0
631.65332	2.049608	0
633.239624	2.049366	0
634.825867	2.049126	0
636.412109	2.048888	0
637.99823	2.048652	0
639.584351	2.048417	0
641.170349	2.048184	0
642.756348	2.047953	0
644.342224	2.047723	0
645.928101	2.047495	0
647.513855	2.047269	0
649.099548	2.047045	0
650.685181	2.046822	0
652.270813	2.046601	0
653.856323	2.046381	0
655.441772	2.046163	0
657.027222	2.045947	0
658.612549	2.045732	0
660.197815	2.045518	0
661.78302	2.045307	0
663.368103	2.045097	0
664.953247	2.044888	0
666.538208	2.044681	0
668.123169	2.044475	0
669.708008	2.044271	0
671.292786	2.044068	0
672.877563	2.043866	0
674.462158	2.043666	0
676.046753	2.043468	0
677.631226	2.043271	0
679.215698	2.043075	0
680.80011	2.042881	0
682.384399	2.042688	0
683.968628	2.042496	0
685.552795	2.042306	0
687.136841	2.042117	0
688.720886	2.041929	0
690.30481	2.041743	0
691.888672	2.041558	0
693.472473	2.041374	0
695.056213	2.041191	0
696.639832	2.04101	0
698.223389	2.04083	0
699.806885	2.040651	0
701.390259	2.040473	0
702.973633	2.040297	0
704.556885	2.040122	0
706.140015	2.039948	0
707.723145	2.039775	0
709.306213	2.039603	0
710.889099	2.039433	0
712.471985	2.039263	0
714.05481	2.039095	0
715.637451	2.038928	0
717.220093	2.038762	0
718.802612	2.038597	0
720.385132	2.038433	0
721.967468	2.03827	0
723.549744	2.038108	0
725.131958	2.037948	0
726.714111	2.037788	0
728.296143	2.03763	0
729.878113	2.037472	0
731.459961	2.037316	0
733.041809	2.03716	0
734.623474	2.037006	0
736.205078	2.036853	0
737.786621	2.0367	0
739.368042	2.036549	0
740.949402	2.036398	0
742.530701	2.036249	0
744.111938	2.0361	0
745.692993	2.035953	0
747.273987	2.035806	0
748.854919	2.035661	0
750.43573	2.035516	0
752.016479	2.035372	0
753.597107	2.035229	0
755.177673	2.035087	0
756.758179	2.034946	0
758.338501	2.034806	0
759.918823	2.034666	0
761.498962	2.034528	0
763.079102	2.03439	0
764.659058	2.034253	0
766.239014	2.034117	0
767.818787	2.033983	0
769.39856	2.033848	0
770.978149	2.033715	0
772.557739	2.033582	0
774.137085	2.033451	0
775.716431	2.033319	0
777.295715	2.03319	0
778.874878	2.03306	0
780.453918	2.032932	0
782.032837	2.032804	0
783.611694	2.032677	0
785.19043	2.032551	0
786.769104	2.032425	0
788.347656	2.032301	0
789.926147	2.032177	0
791.504456	2.032054	0
793.082703	2.031931	0
794.660889	2.03181	0
796.238892	2.031689	0
797.816833	2.031568	0
799.394714	2.031449	0
800.972473	2.03133	0
802.55011	2.031212	0
804.127625	2.031095	0
805.705017	2.030978	0
807.282349	2.030862	0
808.859619	2.030746	0
810.436707	2.030632	0
812.013733	2.030518	0
813.590637	2.030405	0
815.167419	2.030292	0
816.744141	2.03018	0
818.320679	2.030069	0
819.897156	2.029958	0
821.473511	2.029848	0
823.049805	2.029739	0
824.625977	2.02963	0
826.201965	2.029522	0
827.777954	2.029414	0
829.353699	2.029308	0
830.929504	2.029201	0
832.505066	2.029096	0
834.080566	2.028991	0
835.655945	2.028886	0
837.23114	2.028782	0
838.806335	2.028679	0
840.381348	2.028576	0
841.956238	2.028474	0
843.531067	2.028373	0
845.105774	2.028272	0
846.680359	2.028172	0
848.254761	2.028072	0
849.829224	2.027973	0
851.403442	2.027874	0
852.977539	2.027776	0
854.551575	2.027678	0
856.125366	2.027581	0
857.699097	2.027485	0
859.272827	2.027389	0
860.846375	2.027293	0
862.419739	2.027198	0
863.993042	2.027104	0
865.566223	2.02701	0
867.139282	2.026917	0
868.712219	2.026824	0
870.284973	2.026732	0
871.857727	2.02664	0
873.430298	2.026549	0
875.002625	2.026458	0
876.575012	2.026368	0
878.147156	2.026278	0
879.719238	2.026189	0
881.291199	2.0261	0
882.863098	2.026011	0
884.434753	2.025923	0
886.006348	2.025836	0
887.577759	2.025749	0
889.149109	2.025663	0
890.720337	2.025577	0
892.291382	2.025491	0
893.862305	2.025406	0
895.433105	2.025321	0
897.003784	2.025237	0
898.574402	2.025154	0
900.144836	2.02507	0
901.715149	2.024987	0
903.285278	2.024905	0
904.855347	2.024823	0
906.425171	2.024742	0
907.994995	2.02466	0
909.564636	2.02458	0
911.134155	2.024499	0
912.703613	2.02442	0
914.272827	2.02434	0
915.84198	2.024261	0
917.41095	2.024183	0
918.979797	2.024105	0
920.548523	2.024027	0
922.117065	2.023949	0
